grade,num_tested,pct_ccr,pct_glp,school_code,subgroup,subject,type,year,school_name,district_name,County name,School_Name,State_Name,Lea_Name,size,lea_size,st_size
ALL,1009,76.3,85.0,73B000,ALL,ALL,ALL,2017,Roxboro Community School,Person County School District,Person,Roxboro Community School,State Of North Carolina,Charter and Non-District Affiliated Schools,19.285714285714285,,20.571428571428573
ALL,1051,74.4,84.9,73B000,ALL,ALL,ALL,2016,Roxboro Community School,Person County School District,Person,Roxboro Community School,State Of North Carolina,Charter and Non-District Affiliated Schools,20.0,,21.333333333333332
ALL,1029,69.7,81.9,73B000,ALL,ALL,ALL,2015,Roxboro Community School,Person County School District,Person,Roxboro Community School,State Of North Carolina,Charter and Non-District Affiliated Schools,20.666666666666668,,22.0
ALL,1029,69.7,81.9,73B000,ALL,ALL,ALL,2014,Roxboro Community School,Person County School District,Person,,,,,,
ALL,1029,69.7,81.9,73B000,ALL,ALL,ALL,2013,Roxboro Community School,Person County School District,Person,Roxboro Community School,State Of North Carolina,Charter and Non-District Affiliated Schools,19.666666666666668,,21.666666666666668
ALL,1877,48.3,56.7,740302,ALL,ALL,ALL,2017,A G Cox Middle,Pitt County School District,Pitt,A G Cox Middle,State Of North Carolina,Pitt County Schools,24.666666666666668,22.333333333333332,21.666666666666668
ALL,1829,50.8,59.2,740302,ALL,ALL,ALL,2016,A G Cox Middle,Pitt County School District,Pitt,A G Cox Middle,State Of North Carolina,Pitt County Schools,24.666666666666668,22.333333333333332,21.333333333333332
ALL,1873,48.0,56.5,740302,ALL,ALL,ALL,2015,A G Cox Middle,Pitt County School District,Pitt,A G Cox Middle,State Of North Carolina,Pitt County Schools,25.666666666666668,22.666666666666668,22.0
ALL,1873,48.0,56.5,740302,ALL,ALL,ALL,2014,A G Cox Middle,Pitt County School District,Pitt,,,,,,
ALL,1873,48.0,56.5,740302,ALL,ALL,ALL,2013,A G Cox Middle,Pitt County School District,Pitt,A G Cox Middle,State Of North Carolina,Pitt County Schools,25.0,23.0,21.666666666666668
ALL,876,44.7,56.3,740304,ALL,ALL,ALL,2017,Ayden Elementary,Pitt County School District,Pitt,Ayden Elementary,State Of North Carolina,Pitt County Schools,21.5,20.0,19.666666666666668
ALL,895,40.9,54.0,740304,ALL,ALL,ALL,2016,Ayden Elementary,Pitt County School District,Pitt,Ayden Elementary,State Of North Carolina,Pitt County Schools,21.5,19.833333333333332,19.5
ALL,851,46.1,58.4,740304,ALL,ALL,ALL,2015,Ayden Elementary,Pitt County School District,Pitt,Ayden Elementary,State Of North Carolina,Pitt County Schools,20.166666666666668,20.0,19.333333333333332
ALL,851,46.1,58.4,740304,ALL,ALL,ALL,2014,Ayden Elementary,Pitt County School District,Pitt,,,,,,
ALL,851,46.1,58.4,740304,ALL,ALL,ALL,2013,Ayden Elementary,Pitt County School District,Pitt,Ayden Elementary,State Of North Carolina,Pitt County Schools,20.5,20.333333333333332,20.166666666666668
ALL,775,37.0,47.7,740308,ALL,ALL,ALL,2017,Ayden Middle,Pitt County School District,Pitt,Ayden Middle,State Of North Carolina,Pitt County Schools,26.666666666666668,22.333333333333332,21.666666666666668
ALL,818,38.5,46.2,740308,ALL,ALL,ALL,2016,Ayden Middle,Pitt County School District,Pitt,Ayden Middle,State Of North Carolina,Pitt County Schools,25.666666666666668,22.333333333333332,21.333333333333332
ALL,814,35.4,45.2,740308,ALL,ALL,ALL,2015,Ayden Middle,Pitt County School District,Pitt,Ayden Middle,State Of North Carolina,Pitt County Schools,24.666666666666668,22.666666666666668,22.0
ALL,814,35.4,45.2,740308,ALL,ALL,ALL,2014,Ayden Middle,Pitt County School District,Pitt,,,,,,
ALL,814,35.4,45.2,740308,ALL,ALL,ALL,2013,Ayden Middle,Pitt County School District,Pitt,Ayden Middle,State Of North Carolina,Pitt County Schools,22.666666666666668,23.0,21.666666666666668
ALL,422,35.3,45.3,740309,ALL,ALL,ALL,2017,Ayden-Grifton High,Pitt County School District,Pitt,Ayden-Grifton High,State Of North Carolina,Pitt County Schools,23.5,23.5,19.75
ALL,486,38.7,47.9,740309,ALL,ALL,ALL,2016,Ayden-Grifton High,Pitt County School District,Pitt,,,,,,
ALL,519,29.7,40.3,740309,ALL,ALL,ALL,2015,Ayden-Grifton High,Pitt County School District,Pitt,,,,,,
ALL,519,29.7,40.3,740309,ALL,ALL,ALL,2014,Ayden-Grifton High,Pitt County School District,Pitt,,,,,,
ALL,519,29.7,40.3,740309,ALL,ALL,ALL,2013,Ayden-Grifton High,Pitt County School District,Pitt,,,,,,
ALL,473,26.4,35.9,740310,ALL,ALL,ALL,2017,Belvoir Elementary,Pitt County School District,Pitt,Belvoir Elementary,State Of North Carolina,Pitt County Schools,19.0,20.0,19.666666666666668
ALL,519,34.3,43.9,740310,ALL,ALL,ALL,2016,Belvoir Elementary,Pitt County School District,Pitt,Belvoir Elementary,State Of North Carolina,Pitt County Schools,19.5,19.833333333333332,19.5
ALL,532,31.4,41.2,740310,ALL,ALL,ALL,2015,Belvoir Elementary,Pitt County School District,Pitt,Belvoir Elementary,State Of North Carolina,Pitt County Schools,20.0,20.0,19.333333333333332
ALL,532,31.4,41.2,740310,ALL,ALL,ALL,2014,Belvoir Elementary,Pitt County School District,Pitt,,,,,,
ALL,532,31.4,41.2,740310,ALL,ALL,ALL,2013,Belvoir Elementary,Pitt County School District,Pitt,Belvoir Elementary,State Of North Carolina,Pitt County Schools,18.166666666666668,20.333333333333332,20.166666666666668
ALL,426,37.3,46.7,740320,ALL,ALL,ALL,2017,Bethel Elementary,Pitt County School District,Pitt,"Bethel Elementary, Bethel",State Of North Carolina,Pitt County Schools,19.333333333333332,20.77777777777778,20.333333333333332
ALL,417,35.5,45.3,740320,ALL,ALL,ALL,2016,Bethel Elementary,Pitt County School District,Pitt,"Bethel Elementary, Bethel",State Of North Carolina,Pitt County Schools,15.666666666666666,20.666666666666668,20.11111111111111
ALL,453,39.5,47.0,740320,ALL,ALL,ALL,2015,Bethel Elementary,Pitt County School District,Pitt,"Bethel Elementary, Bethel",State Of North Carolina,Pitt County Schools,20.875,21.125,20.375
ALL,453,39.5,47.0,740320,ALL,ALL,ALL,2014,Bethel Elementary,Pitt County School District,Pitt,,,,,,
ALL,453,39.5,47.0,740320,ALL,ALL,ALL,2013,Bethel Elementary,Pitt County School District,Pitt,"Bethel Elementary, Bethel",State Of North Carolina,Pitt County Schools,18.11111111111111,21.22222222222222,20.666666666666668
ALL,1244,32.5,40.7,740324,ALL,ALL,ALL,2017,C M Eppes Middle,Pitt County School District,Pitt,C M Eppes Middle,State Of North Carolina,Pitt County Schools,19.333333333333332,22.333333333333332,21.666666666666668
ALL,1230,29.3,36.8,740324,ALL,ALL,ALL,2016,C M Eppes Middle,Pitt County School District,Pitt,C M Eppes Middle,State Of North Carolina,Pitt County Schools,20.666666666666668,22.333333333333332,21.333333333333332
ALL,1325,30.2,38.6,740324,ALL,ALL,ALL,2015,C M Eppes Middle,Pitt County School District,Pitt,C M Eppes Middle,State Of North Carolina,Pitt County Schools,22.0,22.666666666666668,22.0
ALL,1325,30.2,38.6,740324,ALL,ALL,ALL,2014,C M Eppes Middle,Pitt County School District,Pitt,,,,,,
ALL,1325,30.2,38.6,740324,ALL,ALL,ALL,2013,C M Eppes Middle,Pitt County School District,Pitt,C M Eppes Middle,State Of North Carolina,Pitt County Schools,21.333333333333332,23.0,21.666666666666668
ALL,711,39.0,47.1,740330,ALL,ALL,ALL,2017,Creekside Elementary,Pitt County School District,Pitt,"Creekside Elementary, Winterville",State Of North Carolina,Pitt County Schools,21.333333333333332,20.0,19.666666666666668
ALL,795,33.6,44.8,740330,ALL,ALL,ALL,2016,Creekside Elementary,Pitt County School District,Pitt,"Creekside Elementary, Winterville",State Of North Carolina,Pitt County Schools,21.333333333333332,19.833333333333332,19.5
ALL,762,41.3,51.3,740330,ALL,ALL,ALL,2015,Creekside Elementary,Pitt County School District,Pitt,"Creekside Elementary, Winterville",State Of North Carolina,Pitt County Schools,20.166666666666668,20.0,19.333333333333332
ALL,762,41.3,51.3,740330,ALL,ALL,ALL,2014,Creekside Elementary,Pitt County School District,Pitt,,,,,,
ALL,762,41.3,51.3,740330,ALL,ALL,ALL,2013,Creekside Elementary,Pitt County School District,Pitt,"Creekside Elementary, Winterville",State Of North Carolina,Pitt County Schools,21.166666666666668,20.333333333333332,20.166666666666668
ALL,1476,63.6,72.2,740332,ALL,ALL,ALL,2017,Chicod,Pitt County School District,Pitt,Chicod,State Of North Carolina,Pitt County Schools,21.88888888888889,20.77777777777778,20.333333333333332
ALL,1502,65.6,74.2,740332,ALL,ALL,ALL,2016,Chicod,Pitt County School District,Pitt,Chicod,State Of North Carolina,Pitt County Schools,21.11111111111111,20.666666666666668,20.11111111111111
ALL,1504,62.0,70.7,740332,ALL,ALL,ALL,2015,Chicod,Pitt County School District,Pitt,Chicod,State Of North Carolina,Pitt County Schools,21.333333333333332,20.88888888888889,20.22222222222222
ALL,1504,62.0,70.7,740332,ALL,ALL,ALL,2014,Chicod,Pitt County School District,Pitt,,,,,,
ALL,1504,62.0,70.7,740332,ALL,ALL,ALL,2013,Chicod,Pitt County School District,Pitt,Chicod,State Of North Carolina,Pitt County Schools,21.11111111111111,21.22222222222222,20.666666666666668
ALL,1190,55.5,65.3,740333,ALL,ALL,ALL,2017,D H Conley High,Pitt County School District,Pitt,D H Conley High,State Of North Carolina,Pitt County Schools,25.75,23.5,19.75
ALL,1308,58.2,67.1,740333,ALL,ALL,ALL,2016,D H Conley High,Pitt County School District,Pitt,,,,,,
ALL,1283,54.1,63.1,740333,ALL,ALL,ALL,2015,D H Conley High,Pitt County School District,Pitt,,,,,,
ALL,1283,54.1,63.1,740333,ALL,ALL,ALL,2014,D H Conley High,Pitt County School District,Pitt,,,,,,
ALL,1283,54.1,63.1,740333,ALL,ALL,ALL,2013,D H Conley High,Pitt County School District,Pitt,,,,,,
ALL,408,22.8,31.4,740334,ALL,ALL,ALL,2017,Falkland Elementary,Pitt County School District,Pitt,,,,,,
ALL,451,20.2,26.2,740334,ALL,ALL,ALL,2016,Falkland Elementary,Pitt County School District,Pitt,Falkland Elementary,State Of North Carolina,Pitt County Schools,20.666666666666668,19.833333333333332,19.5
ALL,468,24.8,32.7,740334,ALL,ALL,ALL,2015,Falkland Elementary,Pitt County School District,Pitt,Falkland Elementary,State Of North Carolina,Pitt County Schools,20.0,20.0,19.333333333333332
ALL,468,24.8,32.7,740334,ALL,ALL,ALL,2014,Falkland Elementary,Pitt County School District,Pitt,,,,,,
ALL,468,24.8,32.7,740334,ALL,ALL,ALL,2013,Falkland Elementary,Pitt County School District,Pitt,Falkland Elementary,State Of North Carolina,Pitt County Schools,20.166666666666668,20.333333333333332,20.166666666666668
ALL,927,45.3,56.0,740336,ALL,ALL,ALL,2017,Eastern Elementary,Pitt County School District,Pitt,"Eastern Elementary, Greenville",State Of North Carolina,Pitt County Schools,22.5,20.0,19.666666666666668
ALL,878,51.3,62.2,740336,ALL,ALL,ALL,2016,Eastern Elementary,Pitt County School District,Pitt,"Eastern Elementary, Greenville",State Of North Carolina,Pitt County Schools,23.5,19.833333333333332,19.5
ALL,720,52.8,62.1,740336,ALL,ALL,ALL,2015,Eastern Elementary,Pitt County School District,Pitt,"Eastern Elementary, Greenville",State Of North Carolina,Pitt County Schools,20.5,20.0,19.333333333333332
ALL,720,52.8,62.1,740336,ALL,ALL,ALL,2014,Eastern Elementary,Pitt County School District,Pitt,,,,,,
ALL,720,52.8,62.1,740336,ALL,ALL,ALL,2013,Eastern Elementary,Pitt County School District,Pitt,"Eastern Elementary, Greenville",State Of North Carolina,Pitt County Schools,27.333333333333332,20.333333333333332,20.166666666666668
ALL,1767,33.9,42.1,740337,ALL,ALL,ALL,2017,E B Aycock Middle,Pitt County School District,Pitt,E B Aycock Middle,State Of North Carolina,Pitt County Schools,27.666666666666668,22.333333333333332,21.666666666666668
ALL,1876,33.3,39.7,740337,ALL,ALL,ALL,2016,E B Aycock Middle,Pitt County School District,Pitt,E B Aycock Middle,State Of North Carolina,Pitt County Schools,26.0,22.333333333333332,21.333333333333332
ALL,1690,33.1,41.5,740337,ALL,ALL,ALL,2015,E B Aycock Middle,Pitt County School District,Pitt,E B Aycock Middle,State Of North Carolina,Pitt County Schools,24.0,22.666666666666668,22.0
ALL,1690,33.1,41.5,740337,ALL,ALL,ALL,2014,E B Aycock Middle,Pitt County School District,Pitt,,,,,,
ALL,1690,33.1,41.5,740337,ALL,ALL,ALL,2013,E B Aycock Middle,Pitt County School District,Pitt,E B Aycock Middle,State Of North Carolina,Pitt County Schools,25.666666666666668,23.0,21.666666666666668
ALL,483,35.8,44.9,740338,ALL,ALL,ALL,2017,Elmhurst Elementary,Pitt County School District,Pitt,Elmhurst Elementary,State Of North Carolina,Pitt County Schools,19.833333333333332,20.0,19.666666666666668
ALL,463,45.4,57.5,740338,ALL,ALL,ALL,2016,Elmhurst Elementary,Pitt County School District,Pitt,Elmhurst Elementary,State Of North Carolina,Pitt County Schools,20.5,19.833333333333332,19.5
ALL,406,47.0,58.1,740338,ALL,ALL,ALL,2015,Elmhurst Elementary,Pitt County School District,Pitt,Elmhurst Elementary,State Of North Carolina,Pitt County Schools,21.0,20.0,19.333333333333332
ALL,406,47.0,58.1,740338,ALL,ALL,ALL,2014,Elmhurst Elementary,Pitt County School District,Pitt,,,,,,
ALL,406,47.0,58.1,740338,ALL,ALL,ALL,2013,Elmhurst Elementary,Pitt County School District,Pitt,Elmhurst Elementary,State Of North Carolina,Pitt County Schools,21.333333333333332,20.333333333333332,20.166666666666668
ALL,1476,37.7,46.6,740340,ALL,ALL,ALL,2017,Farmville Middle,Pitt County School District,Pitt,Farmville Middle,State Of North Carolina,Pitt County Schools,23.0,22.333333333333332,21.666666666666668
ALL,1552,39.9,48.3,740340,ALL,ALL,ALL,2016,Farmville Middle,Pitt County School District,Pitt,Farmville Middle,State Of North Carolina,Pitt County Schools,23.333333333333332,22.333333333333332,21.333333333333332
ALL,1492,39.7,49.1,740340,ALL,ALL,ALL,2015,Farmville Middle,Pitt County School District,Pitt,Farmville Middle,State Of North Carolina,Pitt County Schools,22.666666666666668,22.666666666666668,22.0
ALL,1492,39.7,49.1,740340,ALL,ALL,ALL,2014,Farmville Middle,Pitt County School District,Pitt,,,,,,
ALL,1492,39.7,49.1,740340,ALL,ALL,ALL,2013,Farmville Middle,Pitt County School District,Pitt,Farmville Middle,State Of North Carolina,Pitt County Schools,24.666666666666668,23.0,21.666666666666668
ALL,536,34.9,45.1,740344,ALL,ALL,ALL,2017,Farmville Central High,Pitt County School District,Pitt,Farmville Central High,State Of North Carolina,Pitt County Schools,22.0,23.5,19.75
ALL,571,40.1,49.7,740344,ALL,ALL,ALL,2016,Farmville Central High,Pitt County School District,Pitt,,,,,,
ALL,506,32.6,41.9,740344,ALL,ALL,ALL,2015,Farmville Central High,Pitt County School District,Pitt,,,,,,
ALL,506,32.6,41.9,740344,ALL,ALL,ALL,2014,Farmville Central High,Pitt County School District,Pitt,,,,,,
ALL,506,32.6,41.9,740344,ALL,ALL,ALL,2013,Farmville Central High,Pitt County School District,Pitt,,,,,,
ALL,776,27.1,34.4,740352,ALL,ALL,ALL,2017,Grifton,Pitt County School District,Pitt,Grifton,State Of North Carolina,Pitt County Schools,19.11111111111111,20.77777777777778,20.333333333333332
ALL,814,19.7,28.5,740352,ALL,ALL,ALL,2016,Grifton,Pitt County School District,Pitt,Grifton,State Of North Carolina,Pitt County Schools,18.555555555555557,20.666666666666668,20.11111111111111
ALL,856,27.1,37.1,740352,ALL,ALL,ALL,2015,Grifton,Pitt County School District,Pitt,Grifton,State Of North Carolina,Pitt County Schools,20.0,20.88888888888889,20.22222222222222
ALL,856,27.1,37.1,740352,ALL,ALL,ALL,2014,Grifton,Pitt County School District,Pitt,,,,,,
ALL,856,27.1,37.1,740352,ALL,ALL,ALL,2013,Grifton,Pitt County School District,Pitt,Grifton,State Of North Carolina,Pitt County Schools,20.555555555555557,21.22222222222222,20.666666666666668
ALL,747,43.6,54.4,740358,ALL,ALL,ALL,2017,G R Whitfield,Pitt County School District,Pitt,G R Whitfield,State Of North Carolina,Pitt County Schools,18.444444444444443,20.77777777777778,20.333333333333332
ALL,798,40.0,50.4,740358,ALL,ALL,ALL,2016,G R Whitfield,Pitt County School District,Pitt,G R Whitfield,State Of North Carolina,Pitt County Schools,19.0,20.666666666666668,20.11111111111111
ALL,817,46.0,55.1,740358,ALL,ALL,ALL,2015,G R Whitfield,Pitt County School District,Pitt,G R Whitfield,State Of North Carolina,Pitt County Schools,20.333333333333332,20.88888888888889,20.22222222222222
ALL,817,46.0,55.1,740358,ALL,ALL,ALL,2014,G R Whitfield,Pitt County School District,Pitt,,,,,,
ALL,817,46.0,55.1,740358,ALL,ALL,ALL,2013,G R Whitfield,Pitt County School District,Pitt,G R Whitfield,State Of North Carolina,Pitt County Schools,21.5,22.166666666666668,21.0
ALL,1882,65.2,72.9,740362,ALL,ALL,ALL,2017,Hope Middle,Pitt County School District,Pitt,Hope Middle,State Of North Carolina,Pitt County Schools,27.0,22.333333333333332,21.666666666666668
ALL,1764,70.0,77.1,740362,ALL,ALL,ALL,2016,Hope Middle,Pitt County School District,Pitt,Hope Middle,State Of North Carolina,Pitt County Schools,24.666666666666668,22.333333333333332,21.333333333333332
